Name,ID,Zip,County,Address,Latitude,Longitude
1599889,ec3p02g5,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599894,ec31cxrc,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599895,ec3yrrcr,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599896,ec36xp1j,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599897,ec3jw4z1,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599899,ec3r68as,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599901,ec3zqk2j,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599904,ec3gbdce,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599935,ec3qk8kn,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599936,ec31cskg,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599937,ec3275e6,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599938,ec3qc8h6,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584970,ec380kf7,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
40DC322N,ec3wtphh,97702,Deschutes,"95 Southwest Scale House Loop, Bend, OR 97702",44.04831,-121.30775
#name_is_not_extracted,ec3rf1w8,21742,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
Holcim Holly Hill Cement Plant Portland Type I/II,ec37as10,21742,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
#name_is_not_extracted,ec3gy51d,21742,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
#name_is_not_extracted,ec3uka2t,21742,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
#name_is_not_extracted,ec390tuw,21742,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
#name_is_not_extracted,ec33cs47,21742,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
1308161S,ec3gjswd,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1529001,ec387udy,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1593787,ec3g7w24,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1595387,ec3ys1yp,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599907,ec3tyhef,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1595532,ec34qf4p,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599962,ec3pq78u,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028116,ec3xcms9,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028118,ec3063fd,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028120,ec37xs3q,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028120S,ec3dpbr6,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1159514,ec3nm9np,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1159515,ec3c8jka,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1246857,ec3egudx,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1282431,ec3puu1s,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308074S,ec36te5u,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308130,ec3fkn6w,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308146,ec3dgmam,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308147,ec3nc3kn,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308152,ec32je7n,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308148,ec3mh0kk,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308159,ec33gef7,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308161S,ec30fwud,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308180S,ec3r5kjy,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308180,ec3re61j,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308183,ec3222rp,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308194S,ec3g0yy9,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308192S,ec329adw,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308207S,ec3321qg,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308218,ec3nup5w,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308220,ec3gfed5,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308220S,ec3e0h0z,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308242,ec3mhuqj,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308246,ec3puwn8,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308349,ec37x987,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308349S,ec3zkjsy,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308343,ec39dw24,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308376,ec375xwj,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308374.,ec3w66yd,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308382,ec38kkhc,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308378,ec3n44ex,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308393,ec340cuy,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308426,ec3kktyu,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308427,ec38nj7f,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1314972S,ec3c9k6a,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1318374,ec3qhsk7,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308372S,ec3qm1xr,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1336952,ec3crzuf,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1375499,ec3pm12g,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1391036S,ec3dtq3y,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1411477S,ec3qcmah,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1486687,ec36m57q,97266,Multnomah,"6400 Southeast 101st Avenue, Portland, OR 97266",45.47547,-122.5591
1510910,ec3fhxzf,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1522393,ec3xxshu,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1529005,ec3gpnga,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1540479,ec3h4c6w,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1363850,ec334gx0,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1540480,ec3rdhxz,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1522531,ec363yua,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1544856,ec3yx7r7,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1547718,ec3500we,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1522395,ec32ws3y,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1555585,ec3xaby1,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1560804,ec33bp2y,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1565526,ec3yfr3j,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1572356,ec3wp9sd,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1568055,ec31snc3,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575068,ec31nejq,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1572191,ec3swy0j,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575255,ec38qsct,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575365,ec39d8x3,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1573685,ec36r7wa,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575357,ec3xmxx2,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575585,ec351qjs,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575362S,ec3dp9xa,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1577079,ec30k8n8,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575365S,ec3991sn,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575506,ec3m0bqx,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1578478,ec36gqa7,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584967,ec34x4mr,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1579675,ec35r1x4,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584968S,ec31n7wh,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584969S,ec3a3pqr,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1582743,ec3u3tru,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1587406,ec306jtd,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584968,ec30xpfg,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584966S,ec309h9a,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584967S,ec3jk551,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584969,ec39zwnp,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1588319,ec3t0tna,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1587405,ec399ye4,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1588481,ec3crtmc,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1587406S,ec3ckh6r,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1593787,ec3ruqjt,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1592472,ec3szje4,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1595532,ec3wpz09,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599854,ec3cdkuj,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599876S,ec3qr0q4,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599877S,ec329zmn,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599880C,ec3tbu7z,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599872,ec3brg0z,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599888,ec3ss7t5,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599866,ec3m7ta9,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599874,ec3d352b,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599878,ec3bf5fc,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599897,ec3kp619,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599907S,ec3hrcnq,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599884,ec3kuf9t,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599899,ec3nn93a,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599906S,ec3gefn4,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599925,ec3bq4nx,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599928,ec33s4b7,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599926,ec34xk6u,97266,Multnomah,"6400 Southeast 101st Avenue, Portland, OR 97266",45.47547,-122.5591
1599914,ec3pk1sf,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599927,ec3ns272,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599938,ec3th5hc,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599929,ec331cpc,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599935,ec3xt9c7,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599946,ec3g4uu6,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599952,ec3jf32w,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599966,ec3y9xq1,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599967,ec3dbhmt,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599948,ec3eqx36,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599970S,ec3sk5fq,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599954,ec3abbk7,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599939,ec3m82p4,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
2108282,ec3pgrmm,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
2138166,ec3z3bxw,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599951,ec3rmaw2,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
2115365,ec3qadz1,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599976,ec3nq2fc,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
2304967,ec3u2ke3,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
2308192C,ec3s3qd9,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
2308194,ec3y4b4a,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
2308207,ec3hb261,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
2315365,ec3da48e,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
3403286,ec3afgf0,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
2304968,ec3dy7d3,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
3414556,ec3c4gmj,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
2308164,ec30z6jh,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
309507,ec3ppfq5,97333,Benton County,"28054 Payne Rd, Corvallis, OR 97333, USA",44.48843919999999,-123.2588244
390403,ec39fauc,97333,Benton County,"28054 Payne Rd, Corvallis, OR 97333, USA",44.48843919999999,-123.2588244
1028116,ec3x4hgw,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028118,ec3z8dtc,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028120,ec35eqmh,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028166,ec36eex1,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028335,ec3axfx0,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1159513,ec30p2ur,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1159514,ec3wj9k5,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1159515,ec3uezeg,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1246857,ec3t4b1q,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1282431,ec3nq8dr,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308041,ec34skm3,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308074,ec3x3p1a,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308129,ec3exsnf,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308130,ec375c93,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308108,ec3242hn,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308141,ec3m0m2b,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308140,ec3zmtgr,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308144,ec3j95ya,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308147,ec36mr1x,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308146,ec3cxy48,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308148,ec3c5j8h,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308152,ec3wk1x8,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308159,ec32a4p1,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308160,ec3th201,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308161,ec3hmdj4,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308164,ec3fx4su,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308127,ec3gwdxx,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308166,ec36ym83,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308179,ec3q53pp,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308180,ec3mb4ty,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308183,ec3ctx20,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308184,ec34t2kw,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308192,ec333atr,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308194,ec3jexta,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308195,ec3hsutz,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308197,ec3xf8jq,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308207,ec3kzxd3,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308208,ec3uyyj0,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308218,ec3xsx51,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308219,ec3wq7c8,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308220,ec37c43a,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308242,ec3ghe8q,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308244,ec395cqw,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308246,ec3kyxd1,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308248,ec3e33h8,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308249,ec37jk0y,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308325,ec3w1w6g,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308336,ec3um832,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308343,ec3jw7wu,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308349,ec3ypwws,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308350,ec3xy497,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308372,ec3nj8sr,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308374,ec3t66z4,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308376,ec3m9aak,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308378,ec3xrqtq,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308382,ec385apg,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308383,ec3w149m,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308393,ec35fcs1,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308394,ec3fr7nm,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308395,ec3cx1t0,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308424,ec39r2sm,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308425,ec3yx0km,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308426,ec3ej5k0,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308427,ec3achcx,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1314972,ec3jeukt,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1316318,ec3sdme7,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1316400,ec35sean,97266,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
